order_id,seller_id,store_id,status,total_amount,reservation_id,created_at
ORD014408,SELLER070,WH010,PENDING,1659.60,RSV019693,2026-03-04 04:02:16
ORD014409,SELLER094,WH011,CONFIRMED,403.03,RSV002309,2026-03-04 04:02:33
ORD014410,SELLER017,WH013,PENDING,3100.16,RSV010749,2026-03-04 04:02:50
ORD014411,SELLER067,WH013,CONFIRMED,138.45,,2026-03-04 04:03:07
ORD014412,SELLER018,WH005,CONFIRMED,2528.14,RSV002344,2026-03-04 04:03:24
ORD014413,SELLER068,WH012,CONFIRMED,44.15,RSV000615,2026-03-04 04:03:41
ORD014414,SELLER047,WH009,CONFIRMED,2272.45,,2026-03-04 04:03:58
ORD014415,SELLER103,WH011,CONFIRMED,439.93,RSV005628,2026-03-04 04:04:15
ORD014416,SELLER037,WH008,CONFIRMED,1797.96,,2026-03-04 04:04:32
ORD014417,SELLER028,WH026,CONFIRMED,1346.50,RSV017173,2026-03-04 04:04:49
ORD014418,SELLER015,WH016,CONFIRMED,2487.41,RSV016707,2026-03-04 04:05:06
ORD014419,SELLER061,WH005,CONFIRMED,1679.00,,2026-03-04 04:05:23
ORD014420,SELLER085,WH028,CONFIRMED,1046.92,,2026-03-04 04:05:40
ORD014421,SELLER005,WH008,CONFIRMED,1692.65,RSV010071,2026-03-04 04:05:57
ORD014422,SELLER094,WH030,CONFIRMED,1878.56,RSV011249,2026-03-04 04:06:14
ORD014423,SELLER065,WH002,PENDING,620.99,RSV014904,2026-03-04 04:06:31
ORD014424,SELLER010,WH006,CONFIRMED,2212.21,,2026-03-04 04:06:48
ORD014425,SELLER107,WH022,PENDING,2786.97,RSV010397,2026-03-04 04:07:05
ORD014426,SELLER046,WH015,CONFIRMED,1347.13,RSV017256,2026-03-04 04:07:22
ORD014427,SELLER102,WH005,CONFIRMED,2465.73,,2026-03-04 04:07:39
ORD014428,SELLER035,WH017,CONFIRMED,2943.48,,2026-03-04 04:07:56
ORD014429,SELLER010,WH001,CONFIRMED,180.23,RSV009530,2026-03-04 04:08:13
ORD014430,SELLER055,WH025,CONFIRMED,802.37,RSV017157,2026-03-04 04:08:30
ORD014431,SELLER103,WH019,PENDING,301.86,,2026-03-04 04:08:47
ORD014432,SELLER115,WH025,CONFIRMED,3137.89,,2026-03-04 04:09:04
ORD014433,SELLER059,WH015,CONFIRMED,1707.13,RSV017496,2026-03-04 04:09:21
ORD014434,SELLER114,WH004,CONFIRMED,780.62,RSV011286,2026-03-04 04:09:38
ORD014435,SELLER046,WH018,CONFIRMED,152.38,RSV012530,2026-03-04 04:09:55
ORD014436,SELLER019,WH010,CONFIRMED,193.60,,2026-03-04 04:10:12
ORD014437,SELLER035,WH011,CONFIRMED,2131.41,RSV005675,2026-03-04 04:10:29
ORD014438,SELLER050,WH013,CONFIRMED,2254.25,RSV015612,2026-03-04 04:10:46
ORD014439,SELLER024,WH013,CONFIRMED,2596.66,RSV018158,2026-03-04 04:11:03
ORD014440,SELLER011,WH018,CONFIRMED,1073.09,RSV008245,2026-03-04 04:11:20
ORD014441,SELLER042,WH028,CONFIRMED,2310.28,RSV014911,2026-03-04 04:11:37
ORD014442,SELLER111,WH008,CONFIRMED,1836.82,,2026-03-04 04:11:54
ORD014443,SELLER066,WH025,PENDING,39.41,,2026-03-04 04:12:11
ORD014444,SELLER048,WH016,PENDING,1371.10,RSV012109,2026-03-04 04:12:28
ORD014445,SELLER102,WH019,CANCELLED,1614.08,,2026-03-04 04:12:45
ORD014446,SELLER021,WH026,CONFIRMED,2006.52,RSV000101,2026-03-04 04:13:02
ORD014447,SELLER005,WH030,PENDING,1583.09,RSV004692,2026-03-04 04:13:19
ORD014448,SELLER111,WH029,CONFIRMED,964.11,RSV008731,2026-03-04 04:13:36
ORD014449,SELLER115,WH011,PENDING,2441.35,RSV018546,2026-03-04 04:13:53
ORD014450,SELLER068,WH009,CONFIRMED,2404.65,RSV003901,2026-03-04 04:14:10
ORD014451,SELLER094,WH029,CONFIRMED,2358.76,RSV002276,2026-03-04 04:14:27
ORD014452,SELLER119,WH002,CONFIRMED,1899.83,,2026-03-04 04:14:44
ORD014453,SELLER113,WH030,CONFIRMED,2773.43,RSV011571,2026-03-04 04:15:01
ORD014454,SELLER031,WH014,CONFIRMED,2935.59,RSV016247,2026-03-04 04:15:18
ORD014455,SELLER081,WH028,CONFIRMED,2872.84,,2026-03-04 04:15:35
ORD014456,SELLER005,WH016,CONFIRMED,533.71,RSV014738,2026-03-04 04:15:52
ORD014457,SELLER077,WH016,CANCELLED,1986.08,RSV018744,2026-03-04 04:16:09
ORD014458,SELLER060,WH010,PENDING,515.66,RSV003585,2026-03-04 04:16:26
ORD014459,SELLER007,WH026,CONFIRMED,3023.32,,2026-03-04 04:16:43
ORD014460,SELLER078,WH021,CONFIRMED,671.93,RSV011334,2026-03-04 04:17:00
ORD014461,SELLER113,WH020,CONFIRMED,162.17,RSV000966,2026-03-04 04:17:17
ORD014462,SELLER033,WH002,CONFIRMED,2221.21,RSV005284,2026-03-04 04:17:34
ORD014463,SELLER037,WH029,PENDING,2440.36,RSV018692,2026-03-04 04:17:51
ORD014464,SELLER041,WH024,CONFIRMED,182.13,RSV008356,2026-03-04 04:18:08
ORD014465,SELLER091,WH021,CONFIRMED,2686.86,RSV005483,2026-03-04 04:18:25
ORD014466,SELLER081,WH006,CONFIRMED,2644.97,RSV009712,2026-03-04 04:18:42
ORD014467,SELLER062,WH002,CONFIRMED,3015.22,,2026-03-04 04:18:59
ORD014468,SELLER064,WH005,CONFIRMED,846.68,RSV001181,2026-03-04 04:19:16
ORD014469,SELLER099,WH015,CONFIRMED,1677.60,RSV018386,2026-03-04 04:19:33
ORD014470,SELLER062,WH012,CONFIRMED,158.69,RSV002148,2026-03-04 04:19:50
ORD014471,SELLER110,WH010,CONFIRMED,338.49,,2026-03-04 04:20:07
ORD014472,SELLER007,WH024,CONFIRMED,777.06,RSV002568,2026-03-04 04:20:24
ORD014473,SELLER015,WH013,CONFIRMED,552.78,,2026-03-04 04:20:41
ORD014474,SELLER081,WH009,CONFIRMED,2125.24,RSV016003,2026-03-04 04:20:58
ORD014475,SELLER072,WH025,CONFIRMED,469.45,RSV008811,2026-03-04 04:21:15
ORD014476,SELLER029,WH015,CONFIRMED,128.79,RSV009088,2026-03-04 04:21:32
ORD014477,SELLER022,WH029,CONFIRMED,3192.99,RSV011661,2026-03-04 04:21:49
ORD014478,SELLER059,WH004,CONFIRMED,590.59,RSV013108,2026-03-04 04:22:06
ORD014479,SELLER102,WH011,CONFIRMED,73.24,RSV010221,2026-03-04 04:22:23
ORD014480,SELLER060,WH019,CONFIRMED,69.86,RSV012204,2026-03-04 04:22:40
ORD014481,SELLER071,WH006,PENDING,1774.85,RSV007785,2026-03-04 04:22:57
ORD014482,SELLER107,WH005,CONFIRMED,1970.54,RSV015746,2026-03-04 04:23:14
ORD014483,SELLER056,WH024,CONFIRMED,1432.94,RSV008292,2026-03-04 04:23:31
ORD014484,SELLER027,WH007,PENDING,64.28,RSV011332,2026-03-04 04:23:48
ORD014485,SELLER008,WH003,CONFIRMED,296.14,RSV009710,2026-03-04 04:24:05
ORD014486,SELLER018,WH004,PENDING,2441.73,RSV016375,2026-03-04 04:24:22
ORD014487,SELLER115,WH008,PENDING,2825.34,RSV014107,2026-03-04 04:24:39
ORD014488,SELLER081,WH014,CONFIRMED,2675.00,,2026-03-04 04:24:56
ORD014489,SELLER074,WH003,PENDING,34.67,,2026-03-04 04:25:13
ORD014490,SELLER059,WH021,CONFIRMED,519.51,RSV012662,2026-03-04 04:25:30
ORD014491,SELLER040,WH003,CANCELLED,302.71,RSV003663,2026-03-04 04:25:47
ORD014492,SELLER083,WH019,CONFIRMED,2385.69,RSV014418,2026-03-04 04:26:04
ORD014493,SELLER078,WH001,PENDING,1523.86,RSV010490,2026-03-04 04:26:21
ORD014494,SELLER095,WH012,CONFIRMED,1750.05,RSV018530,2026-03-04 04:26:38
ORD014495,SELLER028,WH008,CONFIRMED,1001.70,,2026-03-04 04:26:55
ORD014496,SELLER109,WH028,CONFIRMED,2722.41,RSV009064,2026-03-04 04:27:12
ORD014497,SELLER063,WH016,CONFIRMED,429.32,RSV001036,2026-03-04 04:27:29
ORD014498,SELLER026,WH019,CONFIRMED,2674.30,,2026-03-04 04:27:46
ORD014499,SELLER115,WH024,CONFIRMED,2283.80,,2026-03-04 04:28:03
ORD014500,SELLER095,WH007,CONFIRMED,2612.58,RSV000108,2026-03-04 04:28:20
ORD014501,SELLER013,WH017,PENDING,2067.30,RSV003166,2026-03-04 04:28:37
ORD014502,SELLER091,WH003,CONFIRMED,852.07,RSV016414,2026-03-04 04:28:54
ORD014503,SELLER054,WH006,CONFIRMED,1906.67,,2026-03-04 04:29:11
ORD014504,SELLER117,WH029,CONFIRMED,729.67,RSV000422,2026-03-04 04:29:28
ORD014505,SELLER009,WH006,CONFIRMED,3180.64,,2026-03-04 04:29:45
ORD014506,SELLER019,WH001,CONFIRMED,2574.31,,2026-03-04 04:30:02
ORD014507,SELLER055,WH029,CONFIRMED,2088.22,,2026-03-04 04:30:19
ORD014508,SELLER018,WH012,CONFIRMED,1174.99,RSV008186,2026-03-04 04:30:36
ORD014509,SELLER044,WH030,CONFIRMED,491.29,RSV006900,2026-03-04 04:30:53
ORD014510,SELLER056,WH015,PENDING,266.99,,2026-03-04 04:31:10
ORD014511,SELLER013,WH018,CONFIRMED,1239.75,,2026-03-04 04:31:27
ORD014512,SELLER120,WH028,CONFIRMED,2585.45,RSV013244,2026-03-04 04:31:44
ORD014513,SELLER084,WH001,CONFIRMED,627.21,,2026-03-04 04:32:01
ORD014514,SELLER027,WH002,CONFIRMED,2034.44,RSV012954,2026-03-04 04:32:18
ORD014515,SELLER021,WH021,PENDING,1440.01,RSV002275,2026-03-04 04:32:35
ORD014516,SELLER078,WH008,CONFIRMED,823.15,RSV011474,2026-03-04 04:32:52
ORD014517,SELLER064,WH004,PENDING,2963.55,RSV013380,2026-03-04 04:33:09
ORD014518,SELLER015,WH021,CONFIRMED,290.54,RSV010079,2026-03-04 04:33:26
ORD014519,SELLER016,WH017,CONFIRMED,782.11,,2026-03-04 04:33:43
ORD014520,SELLER066,WH030,CONFIRMED,1723.85,,2026-03-04 04:34:00
ORD014521,SELLER085,WH006,CONFIRMED,544.58,,2026-03-04 04:34:17
ORD014522,SELLER038,WH024,CONFIRMED,2201.86,,2026-03-04 04:34:34
ORD014523,SELLER104,WH013,CONFIRMED,2768.96,RSV002772,2026-03-04 04:34:51
ORD014524,SELLER033,WH019,CONFIRMED,631.40,RSV015262,2026-03-04 04:35:08
ORD014525,SELLER041,WH011,CANCELLED,1088.58,RSV009927,2026-03-04 04:35:25
ORD014526,SELLER081,WH026,CONFIRMED,1137.40,,2026-03-04 04:35:42
ORD014527,SELLER034,WH010,CONFIRMED,2772.01,RSV017787,2026-03-04 04:35:59
ORD014528,SELLER069,WH020,CANCELLED,2253.88,RSV017153,2026-03-04 04:36:16
ORD014529,SELLER005,WH030,CANCELLED,3170.81,RSV002138,2026-03-04 04:36:33
ORD014530,SELLER064,WH015,CONFIRMED,2776.47,RSV012282,2026-03-04 04:36:50
ORD014531,SELLER111,WH016,CONFIRMED,674.82,,2026-03-04 04:37:07
ORD014532,SELLER110,WH028,CONFIRMED,1625.37,,2026-03-04 04:37:24
ORD014533,SELLER054,WH025,CONFIRMED,2769.70,RSV007120,2026-03-04 04:37:41
ORD014534,SELLER026,WH014,PENDING,3148.36,,2026-03-04 04:37:58
ORD014535,SELLER066,WH012,CONFIRMED,2957.98,,2026-03-04 04:38:15
ORD014536,SELLER115,WH008,CONFIRMED,1315.01,RSV000158,2026-03-04 04:38:32
ORD014537,SELLER033,WH008,CONFIRMED,2487.91,RSV007117,2026-03-04 04:38:49
ORD014538,SELLER035,WH007,CONFIRMED,1714.52,RSV002013,2026-03-04 04:39:06
ORD014539,SELLER055,WH030,CONFIRMED,1133.11,RSV007719,2026-03-04 04:39:23
ORD014540,SELLER073,WH008,CONFIRMED,2245.18,RSV011555,2026-03-04 04:39:40
ORD014541,SELLER063,WH030,CONFIRMED,1464.56,RSV013835,2026-03-04 04:39:57
ORD014542,SELLER084,WH016,CONFIRMED,1015.39,RSV017090,2026-03-04 04:40:14
ORD014543,SELLER090,WH004,PENDING,1254.59,RSV014199,2026-03-04 04:40:31
ORD014544,SELLER035,WH001,CONFIRMED,1965.02,RSV003580,2026-03-04 04:40:48
ORD014545,SELLER105,WH022,CONFIRMED,1742.20,RSV006489,2026-03-04 04:41:05
ORD014546,SELLER087,WH002,CONFIRMED,1024.17,RSV013672,2026-03-04 04:41:22
ORD014547,SELLER069,WH010,PENDING,1733.62,RSV008813,2026-03-04 04:41:39
ORD014548,SELLER045,WH005,PENDING,2214.25,,2026-03-04 04:41:56
ORD014549,SELLER101,WH012,CONFIRMED,1311.55,RSV009992,2026-03-04 04:42:13
ORD014550,SELLER037,WH006,CONFIRMED,1841.29,RSV011631,2026-03-04 04:42:30
ORD014551,SELLER025,WH008,CONFIRMED,2236.21,,2026-03-04 04:42:47
ORD014552,SELLER039,WH025,CONFIRMED,1878.80,,2026-03-04 04:43:04
ORD014553,SELLER105,WH017,CANCELLED,2259.60,RSV002241,2026-03-04 04:43:21
ORD014554,SELLER106,WH026,PENDING,2281.82,,2026-03-04 04:43:38
ORD014555,SELLER070,WH028,CONFIRMED,179.77,,2026-03-04 04:43:55
ORD014556,SELLER039,WH013,PENDING,1235.48,,2026-03-04 04:44:12
ORD014557,SELLER093,WH029,CANCELLED,1788.66,,2026-03-04 04:44:29
ORD014558,SELLER037,WH005,PENDING,1819.44,RSV011352,2026-03-04 04:44:46
ORD014559,SELLER091,WH022,PENDING,1287.92,RSV001456,2026-03-04 04:45:03
ORD014560,SELLER032,WH026,CONFIRMED,375.41,RSV006612,2026-03-04 04:45:20
ORD014561,SELLER106,WH021,PENDING,2422.16,RSV004803,2026-03-04 04:45:37
ORD014562,SELLER089,WH009,CONFIRMED,2238.30,RSV015907,2026-03-04 04:45:54
ORD014563,SELLER094,WH020,CONFIRMED,2214.56,,2026-03-04 04:46:11
ORD014564,SELLER067,WH009,PENDING,361.28,,2026-03-04 04:46:28
ORD014565,SELLER069,WH016,CONFIRMED,2655.01,RSV001264,2026-03-04 04:46:45
ORD014566,SELLER094,WH020,CONFIRMED,2091.23,RSV018234,2026-03-04 04:47:02
ORD014567,SELLER057,WH009,PENDING,2683.98,,2026-03-04 04:47:19
ORD014568,SELLER018,WH028,CONFIRMED,1421.36,RSV007918,2026-03-04 04:47:36
ORD014569,SELLER070,WH020,CONFIRMED,2057.09,,2026-03-04 04:47:53
ORD014570,SELLER075,WH027,PENDING,549.85,RSV011496,2026-03-04 04:48:10
ORD014571,SELLER076,WH022,CONFIRMED,297.85,RSV008478,2026-03-04 04:48:27
ORD014572,SELLER114,WH012,CONFIRMED,2602.83,,2026-03-04 04:48:44
ORD014573,SELLER115,WH019,CONFIRMED,33.38,RSV010987,2026-03-04 04:49:01
ORD014574,SELLER119,WH003,CONFIRMED,2967.98,,2026-03-04 04:49:18
ORD014575,SELLER102,WH018,CONFIRMED,956.51,,2026-03-04 04:49:35
ORD014576,SELLER060,WH008,CONFIRMED,2420.78,RSV010370,2026-03-04 04:49:52
ORD014577,SELLER026,WH018,CANCELLED,122.89,,2026-03-04 04:50:09
ORD014578,SELLER054,WH024,CONFIRMED,1750.00,,2026-03-04 04:50:26
ORD014579,SELLER002,WH013,CONFIRMED,1666.00,RSV003455,2026-03-04 04:50:43
ORD014580,SELLER013,WH029,CONFIRMED,571.36,RSV013042,2026-03-04 04:51:00
ORD014581,SELLER070,WH021,PENDING,514.67,RSV014838,2026-03-04 04:51:17
ORD014582,SELLER019,WH026,CONFIRMED,391.88,,2026-03-04 04:51:34
ORD014583,SELLER094,WH011,CONFIRMED,2039.99,RSV009756,2026-03-04 04:51:51
ORD014584,SELLER064,WH028,CANCELLED,2732.19,RSV009178,2026-03-04 04:52:08
ORD014585,SELLER042,WH014,PENDING,2535.28,RSV010424,2026-03-04 04:52:25
ORD014586,SELLER082,WH019,CONFIRMED,1553.48,,2026-03-04 04:52:42
ORD014587,SELLER003,WH009,PENDING,2472.95,RSV005822,2026-03-04 04:52:59
ORD014588,SELLER102,WH004,CONFIRMED,1394.80,RSV002003,2026-03-04 04:53:16
ORD014589,SELLER032,WH020,CONFIRMED,1404.64,RSV019893,2026-03-04 04:53:33
ORD014590,SELLER039,WH006,CONFIRMED,466.01,RSV014545,2026-03-04 04:53:50
ORD014591,SELLER007,WH029,CONFIRMED,3009.39,RSV014242,2026-03-04 04:54:07
ORD014592,SELLER016,WH012,PENDING,727.61,RSV008699,2026-03-04 04:54:24
ORD014593,SELLER011,WH006,CONFIRMED,1056.07,RSV015389,2026-03-04 04:54:41
ORD014594,SELLER012,WH005,PENDING,850.17,RSV010517,2026-03-04 04:54:58
ORD014595,SELLER100,WH005,CONFIRMED,2041.23,RSV009947,2026-03-04 04:55:15
ORD014596,SELLER064,WH021,CONFIRMED,1233.96,RSV016575,2026-03-04 04:55:32
ORD014597,SELLER068,WH017,CONFIRMED,547.52,RSV000674,2026-03-04 04:55:49
ORD014598,SELLER097,WH004,CONFIRMED,1879.67,,2026-03-04 04:56:06
ORD014599,SELLER077,WH005,CONFIRMED,668.07,RSV006278,2026-03-04 04:56:23
ORD014600,SELLER061,WH023,PENDING,2589.21,RSV017169,2026-03-04 04:56:40
ORD014601,SELLER064,WH002,CONFIRMED,68.15,RSV010268,2026-03-04 04:56:57
ORD014602,SELLER058,WH022,CONFIRMED,374.16,RSV012840,2026-03-04 04:57:14
ORD014603,SELLER062,WH023,CONFIRMED,3193.22,RSV016776,2026-03-04 04:57:31
ORD014604,SELLER050,WH029,CONFIRMED,1784.05,RSV002462,2026-03-04 04:57:48
ORD014605,SELLER017,WH001,CONFIRMED,2731.91,RSV014065,2026-03-04 04:58:05
ORD014606,SELLER091,WH025,CANCELLED,2731.43,,2026-03-04 04:58:22
ORD014607,SELLER100,WH012,PENDING,2092.17,RSV003885,2026-03-04 04:58:39
ORD014608,SELLER051,WH028,PENDING,1706.77,,2026-03-04 04:58:56
ORD014609,SELLER081,WH020,CONFIRMED,2517.81,RSV014528,2026-03-04 04:59:13
ORD014610,SELLER009,WH015,CONFIRMED,3091.12,RSV013204,2026-03-04 04:59:30
ORD014611,SELLER061,WH005,CONFIRMED,2290.32,RSV009097,2026-03-04 04:59:47
ORD014612,SELLER097,WH012,PENDING,875.05,RSV008880,2026-03-04 05:00:04
ORD014613,SELLER080,WH022,CONFIRMED,859.75,RSV002110,2026-03-04 05:00:21
ORD014614,SELLER111,WH009,CONFIRMED,485.87,,2026-03-04 05:00:38
ORD014615,SELLER026,WH003,PENDING,1608.90,,2026-03-04 05:00:55
ORD014616,SELLER061,WH015,CONFIRMED,2139.46,,2026-03-04 05:01:12
ORD014617,SELLER068,WH021,PENDING,1711.83,RSV015848,2026-03-04 05:01:29
ORD014618,SELLER111,WH003,CONFIRMED,489.17,,2026-03-04 05:01:46
ORD014619,SELLER017,WH006,CONFIRMED,223.16,RSV009733,2026-03-04 05:02:03
ORD014620,SELLER007,WH008,CONFIRMED,2830.63,RSV013849,2026-03-04 05:02:20
ORD014621,SELLER101,WH013,CONFIRMED,1840.93,RSV007021,2026-03-04 05:02:37
ORD014622,SELLER042,WH001,CONFIRMED,1490.04,RSV008772,2026-03-04 05:02:54
ORD014623,SELLER012,WH012,CONFIRMED,2781.20,RSV019438,2026-03-04 05:03:11
ORD014624,SELLER063,WH030,CONFIRMED,2186.63,,2026-03-04 05:03:28
ORD014625,SELLER044,WH011,CONFIRMED,2897.26,RSV018551,2026-03-04 05:03:45
ORD014626,SELLER094,WH001,CONFIRMED,763.13,RSV003378,2026-03-04 05:04:02
ORD014627,SELLER114,WH022,CONFIRMED,1980.70,RSV007617,2026-03-04 05:04:19
ORD014628,SELLER043,WH021,CONFIRMED,567.15,RSV016443,2026-03-04 05:04:36
ORD014629,SELLER058,WH026,PENDING,59.13,RSV006581,2026-03-04 05:04:53
ORD014630,SELLER090,WH015,PENDING,31.81,RSV005343,2026-03-04 05:05:10
ORD014631,SELLER076,WH007,CONFIRMED,879.23,RSV001829,2026-03-04 05:05:27
ORD014632,SELLER082,WH015,CONFIRMED,2197.70,RSV002220,2026-03-04 05:05:44
ORD014633,SELLER076,WH018,CONFIRMED,762.66,,2026-03-04 05:06:01
ORD014634,SELLER061,WH026,CONFIRMED,2860.23,RSV000461,2026-03-04 05:06:18
ORD014635,SELLER032,WH004,CONFIRMED,556.84,RSV015643,2026-03-04 05:06:35
ORD014636,SELLER110,WH012,CONFIRMED,64.75,,2026-03-04 05:06:52
ORD014637,SELLER062,WH011,CONFIRMED,3095.82,,2026-03-04 05:07:09
ORD014638,SELLER098,WH025,CONFIRMED,944.15,RSV009679,2026-03-04 05:07:26
ORD014639,SELLER084,WH019,CONFIRMED,231.49,RSV019476,2026-03-04 05:07:43
ORD014640,SELLER067,WH023,CONFIRMED,2370.53,RSV018112,2026-03-04 05:08:00
ORD014641,SELLER011,WH007,CONFIRMED,1618.35,RSV017612,2026-03-04 05:08:17
ORD014642,SELLER051,WH010,CONFIRMED,1604.55,,2026-03-04 05:08:34
ORD014643,SELLER079,WH007,CONFIRMED,961.64,,2026-03-04 05:08:51
ORD014644,SELLER024,WH012,PENDING,239.98,RSV014657,2026-03-04 05:09:08
ORD014645,SELLER101,WH002,CONFIRMED,2631.06,RSV000852,2026-03-04 05:09:25
ORD014646,SELLER057,WH027,PENDING,2107.44,,2026-03-04 05:09:42
ORD014647,SELLER032,WH025,PENDING,205.03,,2026-03-04 05:09:59
ORD014648,SELLER094,WH025,CONFIRMED,328.34,RSV001264,2026-03-04 05:10:16
ORD014649,SELLER053,WH016,CONFIRMED,1141.24,RSV018797,2026-03-04 05:10:33
ORD014650,SELLER070,WH012,CONFIRMED,3094.63,RSV002129,2026-03-04 05:10:50
ORD014651,SELLER032,WH028,CONFIRMED,2357.95,RSV012366,2026-03-04 05:11:07
ORD014652,SELLER030,WH017,PENDING,488.51,RSV012812,2026-03-04 05:11:24
ORD014653,SELLER045,WH016,CONFIRMED,1053.68,,2026-03-04 05:11:41
ORD014654,SELLER117,WH029,CONFIRMED,284.13,RSV019841,2026-03-04 05:11:58
ORD014655,SELLER069,WH028,CONFIRMED,998.33,,2026-03-04 05:12:15
ORD014656,SELLER101,WH010,CONFIRMED,1076.04,,2026-03-04 05:12:32
ORD014657,SELLER010,WH030,CONFIRMED,3137.54,RSV013809,2026-03-04 05:12:49
ORD014658,SELLER028,WH015,CONFIRMED,1787.41,RSV018865,2026-03-04 05:13:06
ORD014659,SELLER120,WH017,CONFIRMED,2230.24,RSV011057,2026-03-04 05:13:23
ORD014660,SELLER034,WH027,CONFIRMED,712.25,RSV006672,2026-03-04 05:13:40
ORD014661,SELLER070,WH009,CONFIRMED,1400.82,RSV010074,2026-03-04 05:13:57
ORD014662,SELLER066,WH027,CANCELLED,2337.87,RSV015227,2026-03-04 05:14:14
ORD014663,SELLER049,WH005,CONFIRMED,1496.04,RSV018882,2026-03-04 05:14:31
ORD014664,SELLER010,WH005,CONFIRMED,2834.03,RSV001584,2026-03-04 05:14:48
ORD014665,SELLER082,WH012,CONFIRMED,2381.12,,2026-03-04 05:15:05
ORD014666,SELLER114,WH018,CONFIRMED,379.95,RSV006008,2026-03-04 05:15:22
ORD014667,SELLER011,WH020,PENDING,2658.74,,2026-03-04 05:15:39
ORD014668,SELLER012,WH003,CONFIRMED,2873.44,RSV018290,2026-03-04 05:15:56
ORD014669,SELLER047,WH025,CONFIRMED,2756.19,,2026-03-04 05:16:13
ORD014670,SELLER046,WH012,CONFIRMED,2121.51,RSV009689,2026-03-04 05:16:30
ORD014671,SELLER092,WH014,CONFIRMED,1270.93,RSV012014,2026-03-04 05:16:47
ORD014672,SELLER064,WH014,CONFIRMED,1542.11,RSV001531,2026-03-04 05:17:04
ORD014673,SELLER092,WH004,CONFIRMED,1020.87,,2026-03-04 05:17:21
ORD014674,SELLER104,WH010,CONFIRMED,3108.81,,2026-03-04 05:17:38
ORD014675,SELLER035,WH003,CONFIRMED,1123.88,RSV005669,2026-03-04 05:17:55
ORD014676,SELLER069,WH003,CONFIRMED,1140.07,RSV015993,2026-03-04 05:18:12
ORD014677,SELLER094,WH006,CONFIRMED,2917.01,,2026-03-04 05:18:29
ORD014678,SELLER014,WH016,CONFIRMED,2785.47,,2026-03-04 05:18:46
ORD014679,SELLER062,WH019,CONFIRMED,2940.32,RSV013233,2026-03-04 05:19:03
ORD014680,SELLER078,WH024,CONFIRMED,1613.55,RSV015549,2026-03-04 05:19:20
ORD014681,SELLER018,WH029,CONFIRMED,1637.29,,2026-03-04 05:19:37
ORD014682,SELLER089,WH024,CONFIRMED,2597.07,RSV002746,2026-03-04 05:19:54
ORD014683,SELLER059,WH020,CONFIRMED,1379.11,RSV001723,2026-03-04 05:20:11
ORD014684,SELLER106,WH010,CONFIRMED,2358.69,RSV013342,2026-03-04 05:20:28
ORD014685,SELLER110,WH004,CONFIRMED,2539.92,,2026-03-04 05:20:45
ORD014686,SELLER025,WH011,CONFIRMED,670.19,RSV018234,2026-03-04 05:21:02
ORD014687,SELLER089,WH016,CONFIRMED,2250.93,,2026-03-04 05:21:19
ORD014688,SELLER047,WH009,PENDING,2291.45,RSV007702,2026-03-04 05:21:36
ORD014689,SELLER051,WH025,CONFIRMED,2108.81,RSV006604,2026-03-04 05:21:53
ORD014690,SELLER111,WH029,CONFIRMED,958.07,RSV005994,2026-03-04 05:22:10
ORD014691,SELLER006,WH004,CONFIRMED,555.80,,2026-03-04 05:22:27
ORD014692,SELLER104,WH014,CONFIRMED,942.38,,2026-03-04 05:22:44
ORD014693,SELLER066,WH002,CONFIRMED,222.64,,2026-03-04 05:23:01
ORD014694,SELLER024,WH012,CANCELLED,873.33,,2026-03-04 05:23:18
ORD014695,SELLER115,WH018,PENDING,1825.62,,2026-03-04 05:23:35
ORD014696,SELLER091,WH008,CONFIRMED,2322.16,RSV002462,2026-03-04 05:23:52
ORD014697,SELLER040,WH018,CONFIRMED,1416.29,RSV001417,2026-03-04 05:24:09
ORD014698,SELLER045,WH024,CONFIRMED,1431.73,RSV014155,2026-03-04 05:24:26
ORD014699,SELLER102,WH015,CANCELLED,1885.32,RSV017867,2026-03-04 05:24:43
ORD014700,SELLER109,WH024,CONFIRMED,3005.54,,2026-03-04 05:25:00
ORD014701,SELLER005,WH015,CANCELLED,402.82,,2026-03-04 05:25:17
ORD014702,SELLER044,WH008,PENDING,2620.20,,2026-03-04 05:25:34
ORD014703,SELLER025,WH013,CONFIRMED,2611.95,RSV014950,2026-03-04 05:25:51
ORD014704,SELLER034,WH024,CONFIRMED,77.41,,2026-03-04 05:26:08
ORD014705,SELLER072,WH017,PENDING,3113.95,RSV011743,2026-03-04 05:26:25
ORD014706,SELLER034,WH030,CONFIRMED,50.48,RSV000458,2026-03-04 05:26:42
ORD014707,SELLER058,WH020,PENDING,552.11,RSV011788,2026-03-04 05:26:59
ORD014708,SELLER071,WH003,CANCELLED,848.00,RSV016208,2026-03-04 05:27:16
ORD014709,SELLER113,WH019,CONFIRMED,3181.99,RSV016747,2026-03-04 05:27:33
ORD014710,SELLER053,WH011,CONFIRMED,2084.84,RSV002856,2026-03-04 05:27:50
ORD014711,SELLER116,WH025,CONFIRMED,2707.82,RSV004999,2026-03-04 05:28:07
ORD014712,SELLER115,WH024,CONFIRMED,3021.50,RSV016624,2026-03-04 05:28:24
ORD014713,SELLER067,WH016,CONFIRMED,314.85,RSV008636,2026-03-04 05:28:41
